class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33
Berdiri,0,0,0,-0.003151357,0.013191715,-0.029239431,-0.006952226,0.01265144,-0.02923204,-0.010200024,0.012105484,-0.029194981,0.007615089,0.014104815,-0.022749081,0.012423366,0.013832102,-0.022751078,0.017593682,0.013332974,-0.022787258,-0.012740374,0.001828518,-0.17277386,0.029201388,0.001036517,-0.14337125,-0.005862385,-0.017564964,-0.052509479,0.007572502,-0.017916087,-0.043874636,-0.046551704,-0.1032218,-0.225600466,0.062812954,-0.102436062,-0.179715555,-0.081713408,-0.194912653,-0.085540906,0.099416941,-0.197615873,-0.040859759,-0.025857925,-0.127029996,0.104060769,0.031478971,-0.121054452,0.114474237,-0.013000727,-0.10930207,0.14972657,0.013300478,-0.108364295,0.157384366,-0.011109054,-0.100267719,0.124743789,0.01212579,-0.098987143,0.136882216,-0.012427002,-0.105831843,0.099216104,0.016302586,-0.103307109,0.108529076,-0.028698355,-0.319245245,-0.136367202,0.033410043,-0.317835893,-0.114299981,-0.041178465,-0.490340706,-0.108692875,0.034452051,-0.490576085,-0.101604667,-0.047619671,-0.645539757,-0.343986765,0.042111278,-0.651065882,-0.322719127,-0.040473133,-0.665931996,-0.35995543,0.036425352,-0.672164913,-0.336872861,-0.060300291,-0.694468077,-0.205565423,0.046784371,-0.700750466,-0.17807119
Berdiri,0,0,0,-0.003273994,0.013077231,-0.028646469,-0.007142812,0.012550265,-0.028642245,-0.010305017,0.01197762,-0.0286121,0.007334113,0.014023522,-0.021711275,0.012192249,0.013874119,-0.021713898,0.01737535,0.013429364,-0.021742009,-0.012957931,0.001586441,-0.169360396,0.029092968,0.001631249,-0.137475679,-0.005951524,-0.017879546,-0.051521026,0.007551879,-0.018133182,-0.042195506,-0.046682,-0.102470335,-0.221880004,0.06275031,-0.101660457,-0.172668427,-0.081478775,-0.195445459,-0.084713012,0.0993554,-0.197218683,-0.035839707,-0.025617301,-0.126868125,0.102751225,0.031399667,-0.120847803,0.113961637,-0.012780041,-0.108593177,0.147550777,0.013379484,-0.108219858,0.155545488,-0.010828614,-0.099700492,0.122070685,0.01223886,-0.098756503,0.134950772,-0.012142658,-0.105379131,0.097627014,0.01633358,-0.102868643,0.10773997,-0.029334873,-0.319005948,-0.140705689,0.032826841,-0.317977261,-0.117861036,-0.041518301,-0.48970015,-0.112541219,0.034387916,-0.489885699,-0.105332825,-0.047489434,-0.644793641,-0.343560681,0.042449772,-0.650356662,-0.32404466,-0.040251374,-0.665368211,-0.359018981,0.037083745,-0.671616267,-0.337964952,-0.060285658,-0.693776082,-0.204774477,0.045888603,-0.699998628,-0.180652652
Berdiri,0,0,0,-0.003278702,0.012564387,-0.028734237,-0.007144362,0.01203943,-0.02873572,-0.010216922,0.011413202,-0.028698765,0.00703758,0.013379406,-0.021284021,0.011876136,0.013214424,-0.021279246,0.016972184,0.012699462,-0.021305971,-0.012937307,0.000714257,-0.167243794,0.028999656,0.000980634,-0.133073734,-0.006017834,-0.017990161,-0.050673142,0.007463306,-0.018190723,-0.040771462,-0.047151238,-0.102875497,-0.216080263,0.062316895,-0.101261225,-0.165034957,-0.081141591,-0.197680812,-0.077400837,0.09975788,-0.196816396,-0.030881234,-0.025361896,-0.129153099,0.106808864,0.031283081,-0.122057419,0.109846584,-0.012638211,-0.111045267,0.151190065,0.013207227,-0.110698845,0.150885306,-0.010514319,-0.101827811,0.126147859,0.012008846,-0.100460585,0.130401693,-0.011799634,-0.107417565,0.102050908,0.016077548,-0.103954475,0.103677519,-0.028922677,-0.319544133,-0.128473192,0.033283204,-0.318540242,-0.105803235,-0.041129589,-0.489373919,-0.100726036,0.035056382,-0.48958635,-0.093324456,-0.047178984,-0.645312306,-0.329272516,0.04302156,-0.650657233,-0.312318198,-0.039895445,-0.665773686,-0.344510756,0.037460029,-0.672210213,-0.326255672,-0.059426904,-0.693502601,-0.190209053,0.047797859,-0.699721452,-0.168979701
Berdiri,0,0,0,-0.004070044,0.012274981,-0.028785475,-0.007856786,0.011654444,-0.028786078,-0.010788292,0.010931659,-0.028747134,0.006355613,0.013303224,-0.021481819,0.011335433,0.013224911,-0.021476753,0.016381741,0.012779027,-0.021506682,-0.014352709,-4.97E-05,-0.167866148,0.028831691,0.001275275,-0.133920256,-0.006092876,-0.018096656,-0.050960585,0.007741392,-0.018140055,-0.041193247,-0.046710819,-0.102567606,-0.216390118,0.06279853,-0.100506194,-0.16909935,-0.080697656,-0.198868088,-0.081061248,0.100321293,-0.19650317,-0.036841623,-0.024896562,-0.131247215,0.100398704,0.031279027,-0.123127423,0.105896801,-0.012284935,-0.113560356,0.145100772,0.012900919,-0.113347135,0.147357732,-0.010031402,-0.104034074,0.120413572,0.011792719,-0.102207549,0.12661615,-0.011285394,-0.109492712,0.095660329,0.016038656,-0.105157562,0.099618316,-0.028514713,-0.31942571,-0.126148323,0.033769637,-0.318442173,-0.10370451,-0.040643394,-0.489770718,-0.096130883,0.035769284,-0.489478953,-0.090007121,-0.046716213,-0.64580787,-0.326532394,0.043555677,-0.650357611,-0.309706882,-0.039393842,-0.666022785,-0.342162326,0.037907451,-0.672223397,-0.323831111,-0.058724701,-0.693290181,-0.187561944,0.048253238,-0.699406512,-0.166122902
Berdiri,0,0,0,-0.004477322,0.012082506,-0.028854579,-0.008237034,0.011398453,-0.028854936,-0.011111259,0.010615874,-0.028816074,0.006020576,0.013263308,-0.02168563,0.011072487,0.013247069,-0.021680787,0.016101539,0.012851764,-0.021712184,-0.015082508,-0.00050744,-0.168333359,0.028712422,0.001519777,-0.134975486,-0.006135046,-0.018172618,-0.051097661,0.007919669,-0.018113252,-0.041493565,-0.04644084,-0.102320094,-0.216641746,0.063096881,-0.09999736,-0.171349056,-0.080422878,-0.199310202,-0.081831247,0.100669861,-0.196243394,-0.038746268,-0.024625123,-0.132285286,0.099523909,0.031234115,-0.123662893,0.10569375,-0.012117594,-0.114835653,0.144429348,0.012666464,-0.114581037,0.147452496,-0.009748459,-0.105240528,0.11980883,0.011583269,-0.103115458,0.126647227,-0.010962725,-0.110637922,0.094771229,0.015943944,-0.105807308,0.0994341,-0.028318465,-0.319295947,-0.125216071,0.034068942,-0.318337861,-0.103086658,-0.040349156,-0.489956174,-0.093717966,0.036233217,-0.489370201,-0.088572605,-0.046438694,-0.646119867,-0.325868197,0.043892801,-0.650096986,-0.308991857,-0.039076209,-0.666100118,-0.341800414,0.038181186,-0.672156069,-0.323262565,-0.058233947,-0.693198714,-0.186954074,0.048532993,-0.699159656,-0.165232558
Berdiri,0,0,0,-0.004443198,0.011453412,-0.028676264,-0.008152038,0.010904066,-0.028676897,-0.010984182,0.010269396,-0.028637536,0.006022215,0.012328528,-0.021712512,0.011071354,0.012291327,-0.021711141,0.016186059,0.012030572,-0.021741599,-0.014772981,-0.000726156,-0.167776421,0.028637141,0.000996388,-0.135680931,-0.006053001,-0.017880861,-0.050947871,0.00787431,-0.017850038,-0.041644797,-0.046388298,-0.101751644,-0.215584628,0.063177079,-0.099367533,-0.169918522,-0.080126852,-0.198537294,-0.07896369,0.101593524,-0.19553021,-0.035937652,-0.024389774,-0.132211152,0.10266301,0.031598926,-0.123746458,0.108694091,-0.01175794,-0.114984471,0.147734746,0.012842268,-0.115241367,0.150138572,-0.009378195,-0.1055567,0.122445703,0.011735201,-0.104246709,0.130121842,-0.01056841,-0.110797439,0.097657636,0.016242713,-0.106854815,0.102749795,-0.028047889,-0.318652932,-0.123006366,0.034444064,-0.317720238,-0.100902851,-0.040098667,-0.48925573,-0.091008576,0.03663215,-0.488766138,-0.085867185,-0.046061128,-0.645911161,-0.312584236,0.044608504,-0.649476413,-0.29952766,-0.03832683,-0.666228715,-0.32693027,0.03863287,-0.671880011,-0.312693477,-0.057865649,-0.692788128,-0.171412356,0.049850672,-0.698518042,-0.155727021
Berdiri,0,0,0,-0.004419953,0.011241373,-0.028640181,-0.008169025,0.010551497,-0.028645448,-0.011025578,0.009776961,-0.028607227,0.006016195,0.0123735,-0.021670006,0.011062771,0.012389071,-0.021670282,0.016176939,0.012150619,-0.021699235,-0.014726937,-0.001524352,-0.165914856,0.028639734,0.001086082,-0.13420118,-0.006045014,-0.01804594,-0.0501437,0.007907927,-0.017724365,-0.040894002,-0.046340466,-0.101858348,-0.211089276,0.063213289,-0.099000543,-0.165307611,-0.080099523,-0.198266521,-0.071563123,0.10228622,-0.194622114,-0.029718332,-0.024585545,-0.132739589,0.112263031,0.031887263,-0.12380144,0.110565685,-0.012138903,-0.116080508,0.157597758,0.012948751,-0.115908757,0.151256956,-0.0097619,-0.107089192,0.132827066,0.011768728,-0.105044022,0.131188653,-0.010709137,-0.112363577,0.107487805,0.016311705,-0.107414305,0.104407676,-0.028287798,-0.317493021,-0.112167303,0.034472764,-0.316719919,-0.090372993,-0.040698528,-0.489088476,-0.076206284,0.036546737,-0.488590419,-0.069311436,-0.046290159,-0.645914555,-0.286647312,0.044637352,-0.649520814,-0.269526668,-0.038416147,-0.666071355,-0.300057508,0.038651794,-0.672328591,-0.281427972,-0.057669729,-0.693054736,-0.14481049,0.049856842,-0.698357046,-0.124388305
Berdiri,0,0,0,-0.004484415,0.010718293,-0.028917484,-0.008255959,0.009989277,-0.028921686,-0.011085272,0.009285904,-0.028882302,0.005963862,0.011944074,-0.022331119,0.01105541,0.012032483,-0.022329263,0.016230881,0.01203458,-0.022360496,-0.01488924,-0.001594279,-0.16757232,0.028639883,0.001486428,-0.137807608,-0.006045997,-0.017999042,-0.050622404,0.007955611,-0.017697047,-0.041874167,-0.046421468,-0.10088424,-0.21248249,0.06330663,-0.098076161,-0.169867277,-0.079966068,-0.197095957,-0.072338076,0.102622062,-0.193760168,-0.033589981,-0.024215996,-0.13178077,0.108179443,0.032164752,-0.123045798,0.106857769,-0.011797249,-0.115346979,0.153392695,0.013203382,-0.115673345,0.148038678,-0.009440005,-0.106599998,0.127813272,0.011915296,-0.104980703,0.127431683,-0.010183901,-0.111764427,0.102944665,0.016450346,-0.107227292,0.100559928,-0.028288931,-0.316215273,-0.1111551,0.034572631,-0.315477576,-0.089705132,-0.040975392,-0.488109138,-0.072102658,0.036545694,-0.487718429,-0.066158719,-0.046156466,-0.644787874,-0.290216796,0.044813633,-0.649406459,-0.271566249,-0.03829819,-0.665020969,-0.304295681,0.039301127,-0.67222568,-0.284236334,-0.05690369,-0.69228014,-0.149313852,0.049820602,-0.697536375,-0.126031641
Berdiri,0,0,0,-0.00452432,0.010560825,-0.028716668,-0.008311421,0.009764295,-0.028720722,-0.011145055,0.009010695,-0.028684959,0.005874872,0.011939123,-0.021907628,0.010962069,0.012058869,-0.021905139,0.016152322,0.012091666,-0.021933541,-0.014980882,-0.001855079,-0.167910442,0.028628379,0.001638874,-0.137225691,-0.006005824,-0.018032335,-0.050982077,0.008004606,-0.017644957,-0.041880101,-0.046331555,-0.100683324,-0.215406895,0.063333511,-0.097152479,-0.170478009,-0.079942584,-0.196428783,-0.074379932,0.102668077,-0.193298541,-0.035108455,-0.024014235,-0.132824756,0.112020165,0.032206953,-0.122804113,0.108722344,-0.011634439,-0.11787466,0.158881783,0.013229787,-0.116597258,0.15012154,-0.00928846,-0.109165229,0.133900702,0.01155439,-0.10588371,0.12993595,-0.009946257,-0.11365781,0.107159153,0.016204029,-0.107494466,0.10253486,-0.028429836,-0.314877532,-0.113033824,0.034583032,-0.314284913,-0.091061324,-0.040921777,-0.487328283,-0.073971024,0.036016911,-0.486979954,-0.06359072,-0.046093404,-0.644549601,-0.28579402,0.044865966,-0.649240248,-0.263901502,-0.038241208,-0.66480767,-0.299176008,0.039394408,-0.672044568,-0.275774688,-0.056809247,-0.692091577,-0.143168457,0.049627602,-0.69716572,-0.116237933
Berdiri,0,0,0,-0.004545987,0.010177873,-0.028727412,-0.008343846,0.009359982,-0.028731547,-0.011195481,0.008633565,-0.028697073,0.005867183,0.011736512,-0.021896243,0.010921717,0.011963718,-0.021892525,0.016123652,0.012113973,-0.021919273,-0.014966697,-0.001784194,-0.16795671,0.028502405,0.002116498,-0.137293406,-0.005991578,-0.018021107,-0.050943919,0.008159399,-0.017511308,-0.04185101,-0.045812368,-0.100254305,-0.214979567,0.063405514,-0.096339665,-0.170710422,-0.080044687,-0.195363156,-0.06847414,0.102660894,-0.192826755,-0.035481393,-0.021925271,-0.132320069,0.121130899,0.032209545,-0.122126751,0.108286902,-0.009300292,-0.117771558,0.167284831,0.013189554,-0.116417624,0.149701789,-0.006298214,-0.109385021,0.142173931,0.011471391,-0.105811559,0.130173042,-0.007002115,-0.11358922,0.116206124,0.01617384,-0.107244097,0.102515459,-0.028602123,-0.314085476,-0.11381787,0.034537643,-0.313505165,-0.092892949,-0.040904254,-0.486547552,-0.074620584,0.036027223,-0.486014865,-0.065865993,-0.046025962,-0.643720053,-0.290166318,0.044875592,-0.648404799,-0.27001588,-0.038230151,-0.664024256,-0.304091498,0.039313406,-0.671263777,-0.28236109,-0.056242049,-0.691051982,-0.147962727,0.049504608,-0.69640585,-0.123150265
Berdiri,0,0,0,-0.004543185,0.009955108,-0.028678894,-0.008396357,0.009204984,-0.028682612,-0.011324704,0.008548111,-0.028648689,0.005924582,0.011380609,-0.022126526,0.01094377,0.011595313,-0.02212178,0.016134351,0.011731353,-0.02214513,-0.015107632,-0.001520257,-0.168302856,0.028317213,0.002126202,-0.140018888,-0.006043434,-0.017966829,-0.051173333,0.008452922,-0.017585389,-0.042644653,-0.045964777,-0.099452831,-0.215118788,0.063208431,-0.095517375,-0.173437335,-0.080203116,-0.193702348,-0.068632271,0.102068812,-0.19200968,-0.037029997,-0.020051867,-0.132213376,0.121428713,0.031469226,-0.121578045,0.108489379,-0.006795138,-0.118306868,0.168086633,0.012174368,-0.116403006,0.150477722,-0.003723115,-0.110193692,0.143381685,0.01042527,-0.10594935,0.13089332,-0.004817963,-0.114156388,0.116694316,0.015411973,-0.107519738,0.102714032,-0.028756142,-0.313267864,-0.114055671,0.034382492,-0.312646396,-0.093879294,-0.041050643,-0.485640474,-0.073340079,0.035862446,-0.48518867,-0.066053815,-0.046258807,-0.642932363,-0.288972214,0.044718355,-0.647991903,-0.270708039,-0.038578898,-0.663215704,-0.302854151,0.039149761,-0.670910008,-0.282913223,-0.056222677,-0.690464802,-0.142711889,0.048927039,-0.696124442,-0.121199042
Berdiri,0,0,0,-0.004541308,0.009875022,-0.028655231,-0.008433193,0.009162992,-0.028658628,-0.011421263,0.008542348,-0.028624862,0.005966336,0.011228215,-0.02222427,0.010961086,0.011433113,-0.022219151,0.016142696,0.011555851,-0.022241123,-0.015211821,-0.001339465,-0.168442823,0.028175533,0.002153717,-0.141112801,-0.006081432,-0.017934304,-0.051274542,0.008654505,-0.017629359,-0.043002453,-0.046076298,-0.098941211,-0.21524737,0.063050508,-0.094998006,-0.174707741,-0.080323786,-0.192615155,-0.068782438,0.101626426,-0.191498313,-0.0379977,-0.019227117,-0.132163528,0.121502295,0.030988693,-0.121255372,0.108435884,-0.005927563,-0.118558694,0.168358132,0.011558682,-0.116357271,0.150727674,-0.002714366,-0.110547338,0.143853202,0.00978303,-0.105976347,0.131171659,-0.00393644,-0.114420284,0.116864651,0.01491341,-0.107629869,0.10268335,-0.028875887,-0.312755812,-0.114258837,0.034264863,-0.312099803,-0.094614935,-0.04116255,-0.485066999,-0.073021617,0.035737216,-0.484671224,-0.06637565,-0.046440899,-0.642461289,-0.288956165,0.044597,-0.647746552,-0.27129373,-0.038834423,-0.662722457,-0.30285193,0.039023787,-0.670672644,-0.283453107,-0.056217194,-0.690141488,-0.141822349,0.048471153,-0.695940126,-0.12103191
Berdiri,0,0,0,-0.004460096,0.009913936,-0.028330624,-0.008359313,0.009238493,-0.028335899,-0.011391163,0.008635223,-0.028306291,0.006036282,0.011048991,-0.024080582,0.01099658,0.01108845,-0.024076551,0.016162485,0.011020619,-0.024102002,-0.015191197,-0.001286406,-0.162683755,0.027899027,0.001219913,-0.144557182,-0.006145835,-0.017873045,-0.048894279,0.008589029,-0.017682824,-0.043487832,-0.046830535,-0.099050883,-0.202003807,0.061328888,-0.096062023,-0.175319575,-0.080780387,-0.190668512,-0.055479545,0.10127151,-0.191744883,-0.041378133,-0.017630935,-0.132233012,0.124769136,0.030774295,-0.121806119,0.096864745,-0.002839565,-0.118919183,0.169520095,0.01145196,-0.117844436,0.138704404,0.000485837,-0.111318279,0.145926774,0.009507596,-0.107181538,0.117579788,-0.001269221,-0.114722151,0.119998679,0.014692962,-0.108649183,0.090634316,-0.029236555,-0.312605504,-0.097365414,0.03376624,-0.311977152,-0.085451539,-0.041155159,-0.485013518,-0.056862902,0.034723043,-0.484352682,-0.055012416,-0.046498269,-0.642536376,-0.262084574,0.044351131,-0.647988174,-0.254227906,-0.038948417,-0.66278461,-0.274947867,0.038600892,-0.670912359,-0.265698582,-0.05586955,-0.690542672,-0.116529768,0.050079733,-0.695657466,-0.108519802
Berdiri,0,0,0,-0.004360974,0.009805311,-0.027998112,-0.008209527,0.009085629,-0.028004423,-0.011334807,0.008411288,-0.027972721,0.006142288,0.010929476,-0.023508392,0.011046916,0.010870717,-0.02350428,0.016188622,0.010643467,-0.023523405,-0.014989287,-0.001860064,-0.162211776,0.027802497,0.000290517,-0.14263295,-0.006172478,-0.017950419,-0.04893773,0.008644521,-0.017841402,-0.04318504,-0.046873003,-0.099057067,-0.20210626,0.060236305,-0.096431617,-0.17294205,-0.080804616,-0.190609936,-0.056936789,0.100123316,-0.191716973,-0.03888756,-0.017847836,-0.133764941,0.120155185,0.029659271,-0.122076426,0.099274978,-0.003229201,-0.120144222,0.164292634,0.010703564,-0.118697796,0.140286639,0.00014475,-0.112864543,0.140385717,0.008463472,-0.108584721,0.119850472,-0.001621008,-0.116250519,0.11528945,0.013567388,-0.1098882,0.093152136,-0.029565573,-0.312402356,-0.097673068,0.033249289,-0.311733384,-0.085336518,-0.041297257,-0.484364439,-0.054376669,0.034565896,-0.484152187,-0.054440062,-0.046569735,-0.642413724,-0.265664354,0.044318289,-0.648090769,-0.253883794,-0.039084524,-0.662725795,-0.279254615,0.038560241,-0.670987356,-0.265692994,-0.055907339,-0.690463949,-0.121121023,0.049977094,-0.695606638,-0.108237181
Berdiri,0,0,0,-0.004288435,0.009718109,-0.02783224,-0.008097291,0.008970447,-0.027838923,-0.011294127,0.00824853,-0.027806878,0.006228745,0.010830265,-0.023286484,0.011089623,0.010701235,-0.023282342,0.01621601,0.010373872,-0.0232995,-0.014846444,-0.002162892,-0.162191927,0.027718484,-0.000227369,-0.142160859,-0.00619182,-0.018030979,-0.049030315,0.008690596,-0.018008463,-0.043185011,-0.046919376,-0.099013701,-0.202810712,0.05958426,-0.096602574,-0.172800034,-0.080830634,-0.190516904,-0.058299564,0.099505782,-0.191646531,-0.039189078,-0.017984509,-0.134476766,0.118030593,0.029022157,-0.122237831,0.099065974,-0.00343594,-0.120690823,0.162090704,0.010245234,-0.119248971,0.139916137,9.75E-06,-0.113535419,0.138143137,0.007825851,-0.109340087,0.119637355,-0.001789927,-0.116923437,0.113154218,0.012878805,-0.110547289,0.092967778,-0.029820085,-0.312244222,-0.098611674,0.032880008,-0.311540172,-0.086082995,-0.041492939,-0.483970836,-0.054358657,0.034468591,-0.484010354,-0.055100098,-0.04665336,-0.642269984,-0.267909139,0.044288397,-0.648125902,-0.254872546,-0.039227843,-0.662613407,-0.281758204,0.03852877,-0.671000078,-0.266824946,-0.055939317,-0.690355495,-0.12364608,0.049822211,-0.695515588,-0.109282186
Berdiri,0,0,0,-0.004447669,0.009723093,-0.027684152,-0.007864535,0.00898318,-0.027686,-0.011510104,0.008261859,-0.027647823,0.006871343,0.01074744,-0.023797572,0.011964262,0.010449588,-0.023795247,0.017176896,0.009834584,-0.02381403,-0.015463829,-0.002208408,-0.161182903,0.026794255,-0.001462493,-0.144686613,-0.007037759,-0.018095579,-0.04870411,0.009220302,-0.018202674,-0.043838765,-0.048953742,-0.098978672,-0.202582106,0.057911903,-0.09785274,-0.170659631,-0.082111478,-0.190444473,-0.059791783,0.096729755,-0.191526879,-0.035561405,-0.019280821,-0.137107495,0.109187081,0.02389431,-0.122708563,0.098355532,-0.00479123,-0.12362339,0.152356029,0.005618185,-0.119637001,0.138110116,-0.00148499,-0.115855966,0.127271339,0.003370315,-0.110348795,0.117570952,-0.003298342,-0.119323228,0.103750214,0.008576274,-0.11173955,0.092074558,-0.0316239,-0.31183346,-0.097413664,0.031187236,-0.311058123,-0.083847634,-0.043368936,-0.483649839,-0.053580578,0.032974601,-0.48373102,-0.053312697,-0.04793492,-0.642264772,-0.263850436,0.042914748,-0.648092795,-0.24998571,-0.040399671,-0.662648488,-0.277286351,0.037227243,-0.670988549,-0.261594921,-0.057421327,-0.69049244,-0.120642066,0.047782689,-0.695506025,-0.104857184
Berdiri,0,0,0,-0.004492939,0.009732928,-0.027599607,-0.007712454,0.008998793,-0.027599189,-0.011560142,0.00827818,-0.02755877,0.00717932,0.010693118,-0.023901656,0.012363493,0.010283254,-0.023900032,0.017590672,0.009497616,-0.023916557,-0.015713453,-0.002232227,-0.160675704,0.02633974,-0.002132915,-0.145245269,-0.007460028,-0.018134348,-0.048580341,0.009420723,-0.01832743,-0.044031467,-0.050121635,-0.098883174,-0.202304602,0.056906909,-0.098384596,-0.169683933,-0.082821995,-0.190380104,-0.05971393,0.095234513,-0.191360153,-0.033768926,-0.020018488,-0.138268955,0.109064996,0.021578848,-0.123132132,0.098589018,-0.005532652,-0.12486387,0.15226008,0.003318846,-0.119984142,0.138179526,-0.002198219,-0.116890065,0.127226964,0.001159489,-0.110983841,0.117740661,-0.004170209,-0.120390736,0.103667393,0.006424516,-0.112458147,0.092345223,-0.032622755,-0.311348192,-0.096734728,0.030278414,-0.31036406,-0.08282562,-0.044407219,-0.483256124,-0.05332128,0.032147437,-0.483344041,-0.052426819,-0.048672289,-0.642259024,-0.259039268,0.042083919,-0.648072623,-0.245852545,-0.041099966,-0.662675165,-0.271870181,0.036476582,-0.670984708,-0.257065997,-0.05817461,-0.690503381,-0.114577211,0.046629667,-0.695491992,-0.100042025
